rank,word,training_frequency
192,translation,543
193,hold,543
194,german,542
195,message,542
196,member,541
197,technology,539
198,help,538
199,possible,536
200,ed,536
201,service,535
202,deadline,535
203,institute,532
204,minute,531
205,communication,530
206,mean,529
207,american,528
208,field,527
209,publication,524
210,best,524
211,home,522
212,computational,522
213,three,520
214,own,518
215,accept,518
216,lexical,514
217,aspect,513
218,phonology,513
219,market,512
220,ask,509
221,cognitive,508
222,presentation,508
223,french,505
224,apply,505
225,result,504
226,term,504
227,detail,503
228,model,502
229,seem,500
230,every,499
231,spanish,498
232,full,497
233,human,497
234,break,496
235,mark,494
236,press,494
237,experience,489
238,group,489
239,require,488
240,important,486
241,participant,484
242,fee,484
243,dr,484
244,link,482
245,least,477
246,feature,477
247,f,476
248,card,475
249,product,473
250,response,471
251,cost,471
252,since,468
253,ca,467
254,context,467
255,tel,467
256,st,466
257,account,464
258,talk,464
259,focus,462
260,per,462
261,credit,461
262,date,460
263,k,460
264,corpus,458
265,social,450
266,volume,449
267,ll,447
268,japanese,447
269,et,445
270,remove,445
271,is,444
272,meet,443
273,european,440
274,request,439
275,construction,436
276,anyone,435
277,section,433
278,tell,432
279,above,432
280,set,430
281,march,424
282,price,423
283,box,423
284,pay,423
285,syntactic,422
286,however,421
287,proposal,421
288,york,421
289,several,419
290,consider,417
291,journal,417
292,august,416
293,opportunity,416
294,germany,414
295,hour,413
296,rule,411
297,limit,410
298,sentence,408
299,back,407
300,four,407
301,child,405
302,another,404
303,let,404
304,either,402
305,understand,400
306,few,400
307,while,400
308,fact,398
309,under,398
310,summary,397
311,why,397
312,electronic,397
313,contain,396
314,version,395
315,long,395
316,try,394
317,format,394
318,little,392
319,project,392
320,right,392
321,june,391
322,thing,389
323,person,389
324,theoretical,388
325,programme,386
326,support,384
327,article,382
328,dialect,382
329,open,381
330,april,380
331,w,379
332,semantics,378
333,city,378
334,vium,377
335,plan,376
336,resource,375
337,current,371
338,add,368
339,a,367
340,en,366
341,society,363
342,cd,362
343,wish,361
344,object,361
345,particular,360
346,theme,359
347,standard,359
348,vowel,359
349,bulk,359
350,without,358
351,develop,357
352,ve,357
353,logic,355
354,month,355
355,view,355
356,sound,355
357,million,355
358,end,354
359,great,353
360,reason,353
361,morphology,353
362,native,352
363,description,352
364,company,351
365,advance,350
366,allow,350
367,complete,349
368,center,348
369,nl,348
370,national,347
371,today,347
372,still,345
373,constraint,345
374,education,344
375,major,344
376,college,344
377,machine,344
378,less,343
379,become,341
380,code,341
381,various,339
382,canada,338
383,chinese,338
384,representation,338
385,september,337
386,final,337
387,again,337
388,source,336
389,sign,336
390,query,335
391,affiliation,335
392,whether,334
393,content,333
394,life,330
395,room,329
396,single,329
397,reply,329
398,july,328
399,evaluation,327
400,coffee,326
401,search,326
402,main,326
403,organize,326
404,discuss,325
405,involve,325
406,specific,324
407,movement,324
408,david,323
409,answer,323
410,association,323
411,individual,323
412,old,322
413,teacher,320
414,y,320
415,off,320
416,really,320
417,plus,319
418,rate,318
419,easy,317
420,hotel,316
421,history,316
422,win,316
423,original,315
424,better,315
425,argument,315
426,kind,313
427,net,313
428,lunch,312
429,directory,312
430,tutorial,311
431,user,311
432,hear,310
433,pragmatic,309
434,due,309
435,idea,308
436,leave,308
437,appear,308
438,sure,308
439,researcher,308
440,material,308
441,formal,308
442,live,308
443,future,307
444,put,306
445,rather,306
446,believe,306
447,sell,306
448,never,305
449,academic,305
450,until,305
451,modern,304
452,role,303
453,hard,303
454,der,303
455,symposium,302
456,cover,301
457,london,300
458,together,300
459,professor,299
460,real,299
461,office,298
462,recent,298
463,dept,298
464,comparative,298
465,down,297
466,move,297
467,evidence,296
468,lexicon,296
469,next,295
470,phenomenon,295
471,grammatical,295
472,van,295
473,co,295
474,lot,294
475,begin,294
476,bring,294
477,build,293
478,historical,293
479,concern,293
480,family,293
481,visit,291
482,ever,291
483,dictionary,290
484,too,289
485,domain,289
486,describe,289
487,deal,287
488,phrase,287
489,literature,286
490,mention,286
491,wide,285
492,claim,285
493,france,285
494,simple,284
495,relation,284
496,noun,284
497,mit,284
498,length,284
499,au,283
500,tool,283
501,californium,283
502,phonological,283
503,interpretation,283
504,principle,282
505,perspective,282
506,editor,281
507,acl,281
508,culture,279
509,contribution,279
510,man,279
511,past,279
512,country,278
513,welcome,277
514,print,277
515,pm,277
516,access,277
517,local,275
518,far,275
519,class,274
520,netherland,274
521,difference,273
522,additional,272
523,prof,272
524,select,271
525,participate,270
526,oxford,270
527,japan,269
528,advertise,268
529,able,267
530,later,267
531,chapter,267
532,event,267
533,though,266
534,design,265
535,october,265
536,interaction,264
537,style,263
538,direct,263
539,telephone,263
540,something,263
541,short,262
542,job,262
543,comment,261
544,introduction,261
545,instruction,261
546,simply,260
547,category,259
548,share,259
549,relevant,258
550,return,258
551,bank,258
552,indicate,258
553,cross,258
554,und,258
555,february,257
556,effect,257
557,income,257
558,pre,256
559,south,256
560,aim,255
561,sociolinguistic,255
562,summer,255
563,early,255
564,especially,255
565,keep,255
566,head,255
567,click,254
568,expect,253
569,large,253
570,variety,253
571,cash,253
572,package,253
573,robert,252
574,accommodation,251
575,payment,251
576,january,251
577,multi,251
578,announcement,249
579,assume,249
580,encourage,248
581,around,248
582,cambridge,248
583,michael,247
584,centre,247
585,buy,247
586,berlin,247
587,sense,246
588,december,246
589,run,246
590,already,246
591,pattern,245
592,continue,245
593,notification,245
594,save,245
595,once,244
596,functional,244
597,phonetic,243
598,ready,243
599,cannot,242
600,exist,242
601,index,241
602,high,240
603,range,240
604,dialogue,240
605,washington,240
606,russian,240
607,friend,240
608,vol,239
609,common,239
610,means,239
611,alway,239
612,total,238
613,du,237
614,small,236
615,remember,236
616,propose,234
617,hand,234
618,amount,234
619,acceptance,234
620,step,234
621,register,233
622,basis,232
623,technical,232
624,mt,232
625,suggest,231
626,function,230
627,paul,230
628,north,229
629,personal,229
630,peter,228
631,database,227
632,are,226
633,among,226
634,lead,226
635,financial,226
636,join,226
637,train,225
638,uni,225
639,regard,225
640,intelligence,225
641,thus,223
642,ago,223
643,graduate,223
644,although,223
645,expression,223
646,degree,222
647,express,222
648,mind,221
649,matter,221
650,clause,221
651,associate,221
652,game,220
653,november,219
654,organization,219
655,success,218
656,technique,217
657,america,217
658,dollar,217
659,soon,217
660,ftp,217
661,foreign,216
662,cultural,216
663,nlp,216
664,directly,215
665,addition,214
666,art,214
667,gruyter,214
668,lose,213
669,document,213
670,space,213
671,benjamin,213
672,quite,212
673,yet,212
674,universal,212
675,variation,212
676,org,212
677,community,211
678,represent,211
679,poster,210
680,parallel,210
681,record,209
682,refer,209
683,create,207
684,pari,206
685,organizer,206
686,basic,206
687,annual,206
688,control,205
689,raise,204
690,certain,204
691,announce,204
692,close,204
693,on,202
694,bill,202
695,univ,202
696,nd,202
697,ad,202
698,someone,202
699,interface,202
700,self,201
701,legal,201
702,william,201
703,ship,201
704,georgetown,201
705,video,201
706,relationship,200
707,stanford,200
708,thousand,200
709,purchase,199
710,everyone,198
711,hall,197
712,guide,197
713,participation,196
714,wh,196
715,chomsky,196
716,play,196
717,west,196
718,friday,195
719,stop,195
720,philosophy,195
721,test,195
722,travel,195
723,edinburgh,194
724,initial,194
725,adult,194
726,century,194
727,pronoun,193
728,explain,193
729,framework,193
730,during,193
731,five,193
732,toward,193
733,fr,193
734,universite,191
735,actually,191
736,amsterdam,190
737,artificial,190
738,intend,190
739,double,189
740,ling,189
741,extend,189
742,sale,189
743,often,188
744,perhap,188
745,nothing,188
746,website,188
747,along,187
748,faculty,187
749,charge,187
750,lecture,187
751,proceedings,187
752,guarantee,187
753,respond,186
754,choose,186
755,texa,185
756,else,185
757,morphological,185
758,concept,185
759,latin,185
760,voice,184
761,feel,184
762,network,184
763,whole,184
764,anything,183
765,similar,183
766,regular,183
767,separate,183
768,dear,183
769,url,183
770,ffa,183
771,sex,182
772,inc,182
773,prefer,181
774,dissertation,181
775,clear,181
776,comparison,181
777,discipline,181
778,mouton,181
779,forum,181
780,potential,181
781,central,181
782,online,181
783,server,179
784,decide,179
785,ny,179
786,figure,179
787,can,178
788,background,178
789,postal,178
790,property,178
791,ii,177
792,happen,177
793,richard,176
794,anonymous,176
795,ph,175
796,quality,175
797,lo,174
798,nature,174
799,isbn,173
800,situation,173
801,action,173
802,dutch,172
803,dan,172
804,series,172
805,hope,172
806,generation,172
807,ma,172
808,terminology,171
809,street,171
810,fund,171
811,parse,171
812,multiple,171
813,item,170
814,attention,170
815,practice,170
816,third,170
817,half,170
818,produce,170
819,syllable,170
820,status,170
821,martin,169
822,house,169
823,professional,169
824,turn,169
825,enough,169
826,camera,169
827,drive,169
828,panel,169
829,requirement,168
830,hypothesis,168
831,europe,167
832,effort,167
833,across,167
834,jame,167
835,woman,167
836,pass,167
837,top,167
838,fill,166
839,consist,166
840,argue,166
841,compare,166
842,handle,166
843,creole,166
844,complex,165
845,romance,165
846,consonant,165
847,gender,165
848,verbal,165
849,cloth,165
850,distinction,164
851,info,164
852,goal,164
853,condition,164
854,greek,164
855,east,163
856,true,163
857,value,162
858,reach,162
859,task,162
860,probably,162
861,against,162
862,die,162
863,font,162
864,six,162
865,ability,161
866,generate,161
867,latex,161
868,candidate,160
869,psychology,160
870,reader,160
871,agreement,160
872,key,160
873,immediately,160
874,increase,160
875,un,159
876,inquiry,159
877,track,159
878,congress,159
879,colloquium,159
880,error,158
881,plenary,158
882,statement,157
883,appropriate,157
884,unite,157
885,se,157
886,rd,157
887,road,157
888,arabic,157
889,identify,157
890,asian,157
891,tense,157
892,al,156
893,element,156
894,exactly,156
895,engineer,156
896,period,156
897,jan,156
898,capitalfm,156
899,il,155
900,san,155
901,explore,155
902,connection,155
903,successful,154
904,mary,154
905,notion,154
906,scientific,153
907,seminar,153
908,shift,153
909,label,153
910,character,153
911,virtual,153
912,esslli,153
913,origin,152
914,prove,152
915,earn,152
916,england,152
917,schedule,152
918,australium,151
919,saturday,151
920,particularly,150
921,finally,150
922,typology,150
923,utrecht,150
924,floodgate,150
925,aol,150
926,nbsp,150
927,po,149
928,age,149
929,occur,149
930,germanic,149
931,necessary,149
932,currently,148
933,obtain,148
934,british,148
935,rest,148
936,conceptual,148
937,am,148
938,pacific,148
939,dinner,147
940,attend,147
941,therefore,147
942,korean,147
943,influence,147
944,away,147
945,collection,147
946,table,147
947,usd,147
948,computation,147
949,campus,146
950,power,146
951,manchester,146
952,attempt,145
953,establish,145
954,explanation,145
955,maria,144
956,contribute,144
957,public,144
958,production,144
959,bind,143
960,manual,143
961,susan,143
962,ye,143
963,act,143
964,anywhere,143
965,sample,142
966,recently,142
967,clearly,142
968,publisher,142
969,night,141
970,generative,141
971,bilingual,141
972,examine,141
973,music,141
974,chance,141
975,italy,141
976,activity,140
977,psycholinguistic,140
978,demonstrate,140
979,upon,140
980,choice,140
981,risk,140
982,window,140
983,exchange,139
984,useful,139
985,relative,139
986,almost,139
987,longer,139
988,mass,139
989,story,139
990,edit,139
991,southern,138
992,berkeley,138
993,car,138
994,correct,138
995,introduce,138
996,environment,138
997,evolution,138
998,advantage,137
999,indiana,137
1000,recognition,137
1001,distribute,137
1002,purpose,137
1003,institution,137
1004,derive,137
1005,snow,137
1006,automatic,137
1007,practical,136
1008,sponsor,135
1009,pa,135
1010,traditional,135
1011,modal,135
1012,wednesday,134
1013,prepare,134
1014,el,134
1015,retrieval,134
1016,grow,134
1017,low,134
1018,mexico,134
1019,fall,134
1020,agent,134
1021,sum,134
1022,easily,133
1023,forward,133
1024,determine,133
1025,sort,133
1026,collect,133
1027,previous,133
1028,judgment,133
1029,thursday,132
1030,notice,132
1031,proceeding,132
1032,compound,132
1033,negation,132
1034,locate,132
1035,african,132
1036,themselve,132
1037,seek,131
1038,usage,131
1039,conversation,131
1040,cc,131
1041,empirical,131
1042,size,131
1043,update,131
1044,ne,131
1045,enclose,130
1046,particle,130
1047,monday,130
1048,count,130
1049,host,130
1050,yes,129
1051,agree,129
1052,portuguese,129
1053,contrast,129
1054,marker,129
1055,instance,129
1056,young,129
1057,secret,129
1058,spain,129
1059,del,128
1060,whose,128
1061,cut,128
1062,middle,128
1063,decision,128
1064,identity,128
1065,deat,127
1066,relevance,127
1067,big,127
1068,government,127
1069,pennsylvanium,127
1070,customer,127
1071,quote,126
1072,stress,126
1073,outside,126
1074,happy,126
1075,yourself,126
1076,slavic,126
1077,late,125
1078,une,125
1079,receipt,125
1080,negative,124
1081,linguistique,124
1082,selection,124
1083,nominal,124
1084,scope,124
1085,capital,124
1086,narrative,123
1087,scholar,123
1088,law,123
1089,reconstruction,123
1090,define,123
1091,delete,123
1092,target,123
1093,itself,122
1094,accord,122
1095,bibliography,122
1096,instead,122
1097,extra,122
1098,george,122
1099,foundation,122
1100,front,122
1101,plural,122
1102,wait,122
1103,strategy,122
1104,mailing,122
1105,von,122
1106,multilingual,121
1107,transfer,121
1108,pound,121
1109,digital,121
1110,edition,121
1111,face,121
1112,iii,121
1113,cite,121
1114,policy,121
1115,everything,121
1116,bonus,121
1117,strong,120
1118,doe,120
1119,correspondence,120
1120,ten,120
1121,enter,120
1122,direction,120
1123,thanks,120
1124,visa,120
1125,latest,120
1126,graphic,120
1127,est,119
1128,depend,119
1129,respect,119
1130,profit,119
1131,htm,119
1132,extraction,119
1133,payable,118
1134,wonder,118
1135,discover,118
1136,compute,118
1137,earlier,118
1138,membership,118
1139,reduce,118
1140,park,118
1141,advertisement,118
1142,tax,118
1143,near,117
1144,colleague,117
1145,acquire,117
1146,accent,117
1147,pronunciation,117
1148,organise,117
1149,side,116
1150,respondent,116
1151,possibility,116
1152,andrew,116
1153,location,116
1154,proto,116
1155,postscript,116
1156,investment,116
1157,montreal,115
1158,aisb,115
1159,fuer,115
1160,metaphor,115
1161,pub,114
1162,indeed,114
1163,generally,114
1164,draw,114
1165,suggestion,113
1166,miss,113
1167,medium,113
1168,brief,113
1169,independent,112
1170,combine,112
1171,highly,112
1172,austin,112
1173,survey,112
1174,phd,112
1175,methodology,112
1176,in,112
1177,tuesday,111
1178,phonetics,111
1179,spend,111
1180,mr,111
1181,nor,111
1182,data,111
1183,implication,111
1184,barbara,111
1185,download,111
1186,currency,111
1187,lee,110
1188,langue,110
1189,laboratory,110
1190,rich,110
1191,surface,110
1192,italian,110
1193,official,110
1194,tag,110
1195,master,110
1196,lab,110
1197,literary,109
1198,arrive,109
1199,serve,109
1200,rom,109
1201,sometime,109
1202,predicate,109
1203,assumption,109
1204,license,109
1205,image,109
1206,management,109
1207,nancy,109
1208,ch,109
1209,logical,108
1210,keynote,108
1211,reflect,108
1212,distribution,108
1213,inform,108
1214,western,108
1215,z,108
1216,ai,108
1217,option,108
1218,benefit,108
1219,hebrew,108
1220,reception,107
1221,library,107
1222,doubt,107
1223,australian,107
1224,spell,107
1225,sequence,107
1226,couple,106
1227,xerox,106
1228,integration,106
1229,party,106
1230,higher,106
1231,ie,106
1232,to,106
1233,except,106
1234,preliminary,106
1235,parameter,106
1236,fully,106
1237,using,106
1238,anaphora,106
1239,np,105
1240,circular,105
1241,certainly,105
1242,harri,105
1243,political,105
1244,completely,105
1245,organiser,105
1246,light,105
1247,plain,105
1248,effective,105
1249,envelope,105
1250,da,104
1251,charle,104
1252,board,104
1253,treat,104
1254,proper,104
1255,conclusion,104
1256,factor,104
1257,ohio,104
1258,overt,104
1259,sheffield,104
1260,ecai,104
1261,resolution,103
1262,pc,103
1263,pt,103
1264,tea,102
1265,body,102
1266,manuscript,102
1267,humanity,102
1268,typological,102
1269,integrate,102
1270,minimalist,102
1271,pidgin,102
1272,applicant,102
1273,id,102
1274,sur,102
1275,up,101
1276,commercial,101
1277,specify,101
1278,skill,101
1279,myself,101
1280,cause,101
1281,indo,101
1282,loss,101
1283,time,101
1284,basque,101
1285,zip,101
1286,hundred,101
1287,engine,101
1288,yours,101
1289,dus,101
1290,illinoi,100
1291,introductory,100
1292,jean,100
1293,usually,100
1294,picture,100
1295,paradigm,100
1296,consideration,100
1297,morn,99
1298,adjective,99
1299,minority,99
1300,singapore,99
1301,debate,98
1302,guideline,98
1303,cognition,98
1304,symbol,98
1305,preference,98
1306,investigate,98
1307,ipa,98
1308,interpret,98
1309,watch,98
1310,debt,98
1311,reports,98
1312,population,97
1313,stem,97
1314,massachusett,97
1315,jp,97
1316,accessible,97
1317,progress,97
1318,suite,97
1319,release,97
1320,institut,97
1321,mine,96
1322,lecturer,96
1323,actual,96
1324,ucla,96
1325,unit,96
1326,news,96
1327,tree,96
1328,afternoon,96
1329,demo,96
1330,cheque,95
1331,tone,95
1332,assist,95
1333,root,95
1334,perception,95
1335,worth,95
1336,translate,95
1337,genetic,95
1338,dream,95
1339,grant,95
1340,max,95
1341,tilburg,95
1342,complexity,95
1343,vocabulary,95
1344,fun,95
1345,don,95
1346,king,95
1347,mastercard,95
1348,smith,95
1349,filter,95
1350,whatever,94
1351,carry,94
1352,component,94
1353,preferably,94
1354,media,94
1355,walter,94
1356,gesture,94
1357,fast,93
1358,cog,93
1359,classification,93
1360,exceed,93
1361,maybe,92
1362,formation,92
1363,brown,92
1364,difficult,92
1365,accompany,92
1366,private,92
1367,complement,92
1368,entire,92
1369,match,92
1370,joseph,92
1371,bus,92
1372,angele,91
1373,director,91
1374,anybody,91
1375,otherwise,91
1376,primary,91
1377,anne,91
1378,meaning,91
1379,usc,91
1380,maintain,91
1381,security,91
1382,throughout,90
1383,diachronic,90
1384,bear,90
1385,ok,90
1386,chain,90
1387,sunday,90
1388,approximately,90
1389,lang,90
1390,alternative,90
1391,challenge,90
1392,signal,90
1393,interdisciplinary,90
1394,multus,90
1395,orders,90
1396,distance,90
1397,operation,90
1398,anthropology,89
1399,pour,89
1400,thoma,89
1401,frank,89
1402,lack,89
1403,piece,89
1404,africa,89
1405,overview,89
1406,steven,89
1407,leiden,89
1408,links,89
1409,specifically,88
1410,appreciate,88
1411,chicago,88
1412,acceptable,88
1413,learner,88
1414,well,88
1415,the,88
1416,hit,88
1417,male,88
1418,brighton,88
1419,sheet,88
1420,devote,87
1421,mid,87
1422,love,87
1423,temporal,87
1424,essex,87
1425,guest,87
1426,map,86
1427,proof,86
1428,avenue,86
1429,avoid,86
1430,multimedium,86
1431,imagine,86
1432,boundary,86
1433,eye,86
1434,eastern,86
1435,asium,86
1436,dynamic,86
1437,force,85
1438,shop,85
1439,stephen,85
1440,economy,85
1441,morpheme,85
1442,groningen,85
1443,tok,85
1444,degruyter,85
1445,northern,84
1446,undergraduate,84
1447,mandarin,84
1448,cornell,84
1449,que,84
1450,mac,84
1451,remark,84
1452,remain,84
1453,contributor,84
1454,definition,84
1455,procedure,84
1456,ou,84
1457,enjoy,84
1458,susx,84
1459,pl,84
1460,unique,83
1461,drop,83
1462,patrick,83
1463,stand,83
1464,microsoft,83
1465,beyond,83
1466,synthetic,83
1467,dc,83
1468,arise,83
1469,unpublish,83
1470,outline,83
1471,excite,83
1472,corporation,83
1473,freedom,83
1474,contents,83
1475,reduplication,82
1476,experiment,82
1477,encode,82
1478,recognize,82
1479,communicate,82
1480,utterance,82
1481,opinion,82
1482,prosodic,82
1483,expert,82
1484,elsewhere,82
1485,analyze,82
1486,simon,82
1487,always,82
1488,competition,82
1489,optimality,82
1490,stealth,82
1491,loan,82
1492,optional,82
1493,tradition,81
1494,performance,81
1495,signature,81
1496,santa,81
1497,tongue,81
1498,extent,81
1499,thesis,81
1500,guy,81
1501,discount,81
1502,secretary,81
1503,entry,81
1504,universitaet,81
1505,routledge,81
1506,convention,80
1507,characteristic,80
1508,vary,80
1509,cogscus,80
1510,wrong,80
1511,combination,80
1512,likely,80
1513,structural,80
1514,anna,80
1515,staff,80
1516,industry,80
1517,evaluate,80
1518,agency,80
1519,educational,80
1520,perfect,80
1521,solution,80
1522,definite,80
1523,reservation,80
1524,promote,80
1525,air,80
1526,walk,79
1527,correspond,79
1528,cf,79
1529,experimental,79
1530,finite,79
1531,suppose,79
1532,contemporary,79
1533,subscription,79
1534,block,79
1535,intelligent,79
1536,tuebingen,79
1537,orient,79
1538,implementation,79
1539,clitic,79
1540,previously,79
1541,rank,79
1542,aus,79
1543,contrastive,79
1544,interactive,79
1545,substantial,79
1546,animal,79
1547,architecture,79
1548,borrow,78
1549,familiar,78
1550,ms,78
1551,federal,78
1552,descriptive,78
1553,ignore,78
1554,reserve,78
1555,ann,78
1556,club,78
1557,citation,78
1558,prior,78
1559,global,78
1560,maximum,78
1561,input,78
1562,derivation,78
1563,presenter,78
1564,audio,78
1565,hot,78
1566,seven,78
1567,bonn,78
1568,secretariat,78
1569,im,78
1570,belgium,77
1571,transcription,77
1572,disk,77
1573,algorithm,77
1574,stuttgart,77
1575,arizona,77
1576,achieve,77
1577,extremely,77
1578,equivalent,77
1579,region,77
1580,lancaster,77
1581,internal,77
1582,ascii,77
1583,identification,77
1584,holland,77
1585,hong,77
1586,universitat,77
1587,oral,76
1588,breakfast,76
1589,assistant,76
1590,dependency,76
1591,genre,76
1592,incorporate,76
1593,behavior,76
1594,indefinite,76
1595,linguistica,76
1596,opposite,76
1597,moment,76
1598,statistical,76
1599,deliver,76
1600,gbp,76
1601,critical,75
1602,recommend,75
1603,scale,75
1604,absolutely,75
1605,conversational,75
1606,alan,75
1607,classical,75
1608,qualify,75
1609,bite,75
1610,branch,75
1611,reality,75
1612,referee,75
1613,pronounce,75
1614,languages,75
1615,literacy,75
1616,specialist,75
1617,comprehensive,75
1618,excellent,75
1619,motivation,75
1620,powerful,75
1621,huge,75
1622,millions,75
1623,bilingualism,75
1624,eat,74
1625,stage,74
1626,replace,74
1627,somewhat,74
1628,normal,74
1629,pick,74
1630,extract,74
1631,israel,74
1632,whorf,74
1633,q,74
1634,emerge,74
1635,synthesis,74
1636,den,74
1637,compuserve,74
1638,organisation,74
1639,delivery,74
1640,tokyo,74
1641,sun,73
1642,forget,73
1643,pro,73
1644,hi,73
1645,han,73
1646,spring,73
1647,nj,73
1648,confirm,73
1649,primarily,73
1650,boston,73
1651,nice,73
1652,construct,73
1653,wife,73
1654,river,73
1655,consult,73
1656,promise,73
1657,demonstration,73
1658,philadelphium,73
1659,valuable,73
1660,bitnet,72
1661,whom,72
1662,steve,72
1663,tape,72
1664,sorry,72
1665,canadian,72
1666,bar,72
1667,meeting,72
1668,approx,72
1669,affix,72
1670,diversity,72
1671,frequency,72
1672,exhibit,72
1673,automatically,72
1674,importance,72
1675,parser,72
1676,possibly,72
1677,enterprise,72
1678,korea,72
1679,kong,72
1680,beautiful,72
1681,offshore,72
1682,stock,72
1683,grenoble,72
1684,feminine,72
1685,semitic,72
1686,arrangement,71
1687,salary,71
1688,compile,71
1689,mi,71
1690,observe,71
1691,analogy,71
1692,unless,71
1693,helsinkus,71
1694,thematic,71
1695,karen,71
1696,girl,71
1697,distinct,71
1698,active,71
1699,memory,71
1700,wherea,71
1701,neural,71
1702,quickly,71
1703,relatively,71
1704,polish,71
1705,roger,71
1706,kid,71
1707,hawaius,71
1708,star,71
1709,universit,71
1710,airport,71
1711,intercultural,71
1712,rutger,71
1713,expense,71
1714,preposition,71
1715,finnish,71
1716,ibm,70
1717,speed,70
1718,existence,70
1719,broad,70
1720,twenty,70
1721,obviously,70
1722,significant,70
1723,dm,70
1724,extension,70
1725,sexual,70
1726,sery,70
1727,bottom,70
1728,par,70
1729,sg,70
1730,tm,70
1731,coling,70
1732,vp,69
1733,facility,69
1734,island,69
1735,bell,69
1736,scientist,69
1737,blackwell,69
1738,audience,69
1739,team,69
1740,textbook,69
1741,tend,69
1742,rights,69
1743,round,69
1744,sincerely,69
1745,greenberg,69
1746,notify,69
1747,deborah,69
1748,sterl,69
1749,cm,69
1750,venue,68
1751,town,68
1752,command,68
1753,classroom,68
1754,quantifier,68
1755,essay,68
1756,black,68
1757,attitude,68
1758,subscribe,68
1759,larger,68
1760,leed,68
1761,consequence,68
1762,fresh,68
1763,tony,68
1764,popular,68
1765,alone,68
1766,classify,68
1767,ave,68
1768,sales,68
1769,tei,68
1770,stay,67
1771,attach,67
1772,court,67
1773,michigan,67
1774,indigenous,67
1775,min,67
1776,majority,67
1777,surprise,67
1778,display,67
1779,worldwide,67
1780,criterion,67
1781,analyse,67
1782,conflict,67
1783,measure,67
1784,store,67
1785,eskimo,67
1786,truly,67
1787,frame,67
1788,fellow,67
1789,imply,67
1790,csli,67
1791,deaf,66
1792,ce,66
1793,essential,66
1794,differ,66
1795,legitimate,66
1796,mill,66
1797,dates,66
1798,pretty,66
1799,constituent,66
1800,fundamental,66
1801,daily,66
1802,investigation,66
1803,singular,66
1804,daniel,66
1805,faster,66
1806,exclude,66
1807,ticket,66
1808,assessment,66
1809,postage,66
1810,maryland,66
1811,symbolic,66
1812,hb,66
1813,informatik,66
1814,homepage,66
1815,rug,65
1816,apparently,65
1817,curriculum,65
1818,latter,65
1819,sussex,65
1820,desire,65
1821,perfectly,65
1822,gain,65
1823,bruce,65
1824,editorial,65
1825,wa,65
1826,nijmegen,65
1827,equal,65
1828,extensive,65
1829,cluster,65
1830,representative,65
1831,postfach,65
1832,switch,65
1833,interview,65
1834,newsletter,65
1835,hello,65
1836,edward,65
1837,pb,65
1838,minimal,65
1839,academy,65
1840,czech,65
